Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
1469.663175,+140.000,+84.7531,+030.00,+0015.0,+0020.0,+000.0
1474.743477,+140.000,+84.9592,+030.00,+0015.0,+0020.0,+000.0
1479.814584,+140.000,+85.0844,+030.00,+0015.0,+0020.0,+000.0
1484.905501,+140.000,+85.1527,+030.00,+0015.0,+0020.0,+000.0
1490.037200,+140.000,+85.3202,+030.00,+0015.0,+0020.0,+000.0
1495.117984,+140.000,+85.4911,+030.00,+0015.0,+0020.0,+000.0
1500.188263,+140.000,+85.7116,+030.00,+0015.0,+0020.0,+000.0
1505.259299,+140.000,+85.8529,+030.00,+0015.0,+0020.0,+000.0
1510.340463,+140.000,+85.8815,+030.00,+0015.0,+0020.0,+000.0
1515.411175,+140.000,+86.0048,+030.00,+0015.0,+0020.0,+000.0
1520.483027,+140.000,+86.1997,+030.00,+0015.0,+0020.0,+000.0
1525.553745,+140.000,+86.2557,+030.00,+0015.0,+0020.0,+000.0
1530.634324,+140.000,+86.4739,+030.00,+0015.0,+0020.0,+000.0
1535.706013,+140.000,+86.6484,+030.00,+0015.0,+0020.0,+000.0
1540.776342,+140.000,+86.7731,+030.00,+0015.0,+0020.0,+000.0
1545.857550,+140.000,+86.8762,+030.00,+0015.0,+0020.0,+000.0
1550.979003,+140.000,+87.0290,+030.00,+0015.0,+0020.0,+000.0
1556.119854,+140.000,+87.2272,+030.00,+0015.0,+0020.0,+000.0
1561.240218,+140.000,+87.2996,+030.00,+0015.0,+0020.0,+000.0
1566.331679,+140.000,+87.4408,+030.00,+0015.0,+0020.0,+000.0
1571.442452,+140.000,+87.5610,+030.00,+0015.0,+0020.0,+000.0
1576.533664,+140.000,+87.7501,+030.00,+0015.0,+0020.0,+000.0
1581.624764,+140.000,+87.8382,+030.00,+0015.0,+0020.0,+000.0
1586.700946,+140.000,+88.0261,+030.00,+0015.0,+0020.0,+000.0
1591.766656,+140.000,+88.1176,+030.00,+0015.0,+0020.0,+000.0
1596.837295,+140.000,+88.2589,+030.00,+0015.0,+0020.0,+000.0
1601.928764,+140.000,+88.4467,+030.00,+0015.0,+0020.0,+000.0
1607.039575,+140.000,+88.5312,+030.00,+0015.0,+0020.0,+000.0
1612.120721,+140.000,+88.7390,+030.00,+0015.0,+0020.0,+000.0
1617.181309,+140.000,+88.9581,+030.00,+0015.0,+0020.0,+000.0
1622.262083,+140.000,+89.0586,+030.00,+0015.0,+0020.0,+000.0
1627.343725,+140.000,+89.2145,+030.00,+0015.0,+0020.0,+000.0
1632.424114,+140.000,+89.2486,+030.00,+0015.0,+0020.0,+000.0
1637.495363,+140.000,+89.4094,+030.00,+0015.0,+0020.0,+000.0
1642.566040,+140.000,+89.6215,+030.00,+0015.0,+0020.0,+000.0
1647.637473,+140.000,+89.7650,+030.00,+0015.0,+0020.0,+000.0
1652.717722,+140.000,+89.8840,+030.00,+0015.0,+0020.0,+000.0
1657.789114,+140.000,+90.0833,+030.00,+0015.0,+0020.0,+000.0
1662.860394,+140.000,+90.2239,+030.00,+0015.0,+0020.0,+000.0
1667.981145,+140.000,+90.3124,+030.00,+0015.0,+0020.0,+000.0
1673.102209,+140.000,+90.5248,+030.00,+0015.0,+0020.0,+000.0
1678.192611,+140.000,+90.6488,+030.00,+0015.0,+0020.0,+000.0
1683.273939,+140.000,+90.6818,+030.00,+0015.0,+0020.0,+000.0
1688.355412,+140.000,+90.8585,+030.00,+0015.0,+0020.0,+000.0
1693.425828,+140.000,+91.1206,+030.00,+0015.0,+0020.0,+000.0
1698.498546,+140.000,+91.1674,+030.00,+0015.0,+0020.0,+000.0
1703.578002,+140.000,+91.2906,+030.00,+0015.0,+0020.0,+000.0
1708.659425,+140.000,+91.4693,+030.00,+0015.0,+0020.0,+000.0
1713.730547,+140.000,+91.4760,+030.00,+0015.0,+0020.0,+000.0
1718.790809,+140.000,+91.6856,+030.00,+0015.0,+0020.0,+000.0
1723.864537,+140.000,+91.8503,+030.00,+0015.0,+0020.0,+000.0
1729.003497,+140.000,+92.0876,+030.00,+0015.0,+0020.0,+000.0
1734.094364,+140.000,+92.1635,+030.00,+0015.0,+0020.0,+000.0
1739.175663,+140.000,+92.3545,+030.00,+0015.0,+0020.0,+000.0
1744.255682,+140.000,+92.4525,+030.00,+0015.0,+0020.0,+000.0
1749.436839,+140.000,+92.6195,+030.00,+0015.0,+0020.0,+000.0
1754.528174,+140.000,+92.8479,+030.00,+0015.0,+0020.0,+000.0
1759.598892,+140.000,+92.9867,+030.00,+0015.0,+0020.0,+000.0
1764.680502,+140.000,+93.0744,+030.00,+0015.0,+0020.0,+000.0
1769.762284,+140.000,+93.2693,+030.00,+0015.0,+0020.0,+000.0
1774.842094,+140.000,+93.3878,+030.00,+0015.0,+0020.0,+000.0
1779.953186,+140.000,+93.5418,+030.00,+0015.0,+0020.0,+000.0
1785.054262,+140.000,+93.6823,+030.00,+0015.0,+0020.0,+000.0
1790.135215,+140.000,+93.7832,+030.00,+0015.0,+0020.0,+000.0
1795.205945,+140.000,+93.8946,+030.00,+0015.0,+0020.0,+000.0
1800.277069,+140.000,+94.0827,+030.00,+0015.0,+0020.0,+000.0
1805.348197,+140.000,+94.1995,+030.00,+0015.0,+0020.0,+000.0
1810.409204,+140.000,+94.3661,+030.00,+0015.0,+0020.0,+000.0
1815.490425,+140.000,+94.4628,+030.00,+0015.0,+0020.0,+000.0
1820.570720,+140.000,+94.5493,+030.00,+0015.0,+0020.0,+000.0
1825.642059,+140.000,+94.7324,+030.00,+0015.0,+0020.0,+000.0
1830.712333,+140.000,+94.9042,+030.00,+0015.0,+0020.0,+000.0
