,Time(s),SetTemp(K),Temp(K),HeatPower,P,I,D
951,1983.283727,175.0,175.09400000000002,50.4,69.8,43.5,100.0
952,1985.4101,175.0,175.092,50.3,69.8,43.5,100.0
953,1987.4704359999998,175.0,175.083,50.6,69.8,43.5,100.0
954,1989.543105,175.0,175.071,50.6,69.8,43.5,100.0
955,1991.611895,175.0,175.078,50.2,69.8,43.5,100.0
957,1995.802384,175.0,175.09400000000002,49.9,69.8,43.5,100.0
958,1997.872798,175.0,175.081,50.1,69.8,43.5,100.0
959,1999.9438010000001,175.0,175.06,50.3,69.8,43.5,100.0
960,2002.034073,175.0,175.051,50.2,69.8,43.5,100.0
961,2004.104485,175.0,175.047,50.2,69.8,43.5,100.0
962,2006.1744449999999,175.0,175.045,50.3,69.8,43.5,100.0
963,2008.241262,175.0,175.071,49.5,69.8,43.5,100.0
964,2010.3655379999998,175.0,175.083,49.5,69.8,43.5,100.0
965,2012.4907059999998,175.0,175.084,49.4,69.8,43.5,100.0
966,2014.608432,175.0,175.076,49.5,69.8,43.5,100.0
967,2016.7161899999999,175.0,175.077,49.3,69.8,43.5,100.0
968,2018.799425,175.0,175.067,49.5,69.8,43.5,100.0
969,2020.858346,175.0,175.075,49.3,69.8,43.5,100.0
970,2022.927806,175.0,175.071,49.2,69.8,43.5,100.0
971,2025.028078,175.0,175.05200000000002,49.8,69.8,43.5,100.0
972,2027.0986300000002,175.0,175.014,50.1,69.8,43.5,100.0
973,2029.169318,175.0,175.03799999999998,49.5,69.8,43.5,100.0
974,2031.239836,175.0,175.05900000000003,48.9,69.8,43.5,100.0
975,2033.380092,175.0,175.097,48.1,69.8,43.5,100.0
976,2035.4698039999998,175.0,175.106,48.2,69.8,43.5,100.0
977,2037.56098,175.0,175.09099999999998,48.4,69.8,43.5,100.0
978,2039.6513149999998,175.0,175.09099999999998,48.5,69.8,43.5,100.0
979,2041.731321,175.0,175.07,48.7,69.8,43.5,100.0
980,2043.802047,175.0,175.045,48.9,69.8,43.5,100.0
981,2045.8728879999999,175.0,175.05200000000002,48.7,69.8,43.5,100.0
982,2047.9527420000002,175.0,175.05599999999998,48.5,69.8,43.5,100.0
983,2050.032944,175.0,175.072,48.3,69.8,43.5,100.0
984,2052.113598,175.0,175.06900000000002,48.0,69.8,43.5,100.0
985,2054.2577730000003,180.0,175.07299999999998,100.0,69.8,43.5,100.0
986,2056.384196,180.0,175.12599999999998,100.0,69.8,43.5,100.0
987,2058.464956,180.0,175.926,100.0,69.8,43.5,100.0
988,2060.545174,180.0,177.66400000000002,81.7,69.8,43.5,100.0
989,2062.6158149999997,180.0,179.75799999999998,47.2,69.8,43.5,100.0
990,2064.706013,180.0,181.347,25.3,69.8,43.5,100.0
991,2066.817152,180.0,181.99200000000002,19.8,69.8,43.5,100.0
992,2068.8863929999998,180.0,181.963,24.1,69.8,43.5,100.0
993,2070.9769760000004,180.0,181.505,33.6,69.8,43.5,100.0
994,2073.0578579999997,180.0,180.90900000000002,45.0,69.8,43.5,100.0
995,2075.147738,180.0,180.28599999999997,54.0,69.8,43.5,100.0
996,2077.2382850000004,180.0,179.842,60.4,69.8,43.5,100.0
997,2079.358623,180.0,179.65,61.7,69.8,43.5,100.0
998,2081.508422,180.0,179.773,58.3,69.8,43.5,100.0
999,2083.589677,180.0,180.005,53.5,69.8,43.5,100.0
1000,2085.67969,180.0,180.232,49.8,69.8,43.5,100.0
1001,2087.7500210000003,180.0,180.37400000000002,47.9,69.8,43.5,100.0
1002,2089.821043,180.0,180.42700000000002,47.3,69.8,43.5,100.0
1003,2091.90712,180.0,180.37400000000002,49.2,69.8,43.5,100.0
1004,2093.9864030000003,180.0,180.25400000000002,50.5,69.8,43.5,100.0
1005,2096.05199,180.0,180.183,51.3,69.8,43.5,100.0
1006,2098.123457,180.0,180.146,51.7,69.8,43.5,100.0
1007,2100.212579,180.0,180.088,52.4,69.8,43.5,100.0
1008,2102.313625,180.0,180.072,52.4,69.8,43.5,100.0
1009,2104.463955,180.0,180.097,51.5,69.8,43.5,100.0
1010,2106.604179,180.0,180.13,51.0,69.8,43.5,100.0
1011,2108.664374,180.0,180.13099999999997,50.5,69.8,43.5,100.0
1012,2110.7348739999998,180.0,180.16099999999997,50.0,69.8,43.5,100.0
1013,2112.805258,180.0,180.16099999999997,49.8,69.8,43.5,100.0
1014,2114.8859,180.0,180.15599999999998,50.1,69.8,43.5,100.0
1015,2117.0057690000003,180.0,180.12,50.4,69.8,43.5,100.0
1016,2119.076407,180.0,180.093,50.8,69.8,43.5,100.0
1017,2121.156661,180.0,180.095,50.5,69.8,43.5,100.0
1018,2123.240747,180.0,180.09900000000002,50.4,69.8,43.5,100.0
1019,2125.367774,180.0,180.095,50.4,69.8,43.5,100.0
1020,2127.467728,180.0,180.07299999999998,50.4,69.8,43.5,100.0
1021,2129.54868,180.0,180.06799999999998,50.3,69.8,43.5,100.0
1022,2131.619073,180.0,180.092,50.2,69.8,43.5,100.0
1023,2133.688862,180.0,180.083,49.9,69.8,43.5,100.0
1024,2135.769916,180.0,180.09599999999998,49.4,69.8,43.5,100.0
1025,2137.84935,180.0,180.08700000000002,49.9,69.8,43.5,100.0
1026,2139.920206,180.0,180.047,50.3,69.8,43.5,100.0
1027,2141.99067,180.0,180.062,50.1,69.8,43.5,100.0
1028,2144.061505,180.0,180.054,50.1,69.8,43.5,100.0
1029,2146.14386,180.0,180.06400000000002,49.6,69.8,43.5,100.0
1030,2148.222199,180.0,180.07299999999998,49.5,69.8,43.5,100.0
1031,2150.3429309999997,180.0,180.071,49.4,69.8,43.5,100.0
1032,2152.462502,180.0,180.05599999999998,49.6,69.8,43.5,100.0
1033,2154.553618,180.0,180.097,48.6,69.8,43.5,100.0
1034,2156.673793,180.0,180.113,48.3,69.8,43.5,100.0
1035,2158.74347,180.0,180.06900000000002,49.6,69.8,43.5,100.0
1036,2160.823964,185.0,180.042,100.0,69.8,43.5,100.0
1037,2162.896568,185.0,180.225,100.0,69.8,43.5,100.0
1038,2164.974824,185.0,181.32299999999998,100.0,69.8,43.5,100.0
1039,2167.0456440000003,185.0,183.208,73.1,69.8,43.5,100.0
1040,2169.116109,185.0,185.18900000000002,42.0,69.8,43.5,100.0
1041,2171.1865,185.0,186.571,24.0,69.8,43.5,100.0
1042,2173.2772609999997,185.0,187.063,21.0,69.8,43.5,100.0
1043,2175.3775140000002,185.0,186.895,27.2,69.8,43.5,100.0
1044,2177.4377,185.0,186.398,36.7,69.8,43.5,100.0
1045,2179.518888,185.0,185.75,48.0,69.8,43.5,100.0
1046,2181.5786780000003,185.0,185.171,56.9,69.8,43.5,100.0
1047,2183.658303,185.0,184.80599999999998,61.8,69.8,43.5,100.0
1048,2185.759059,185.0,184.66400000000002,62.5,69.8,43.5,100.0
1049,2187.839508,185.0,184.78799999999998,58.9,69.8,43.5,100.0
1050,2189.920311,185.0,185.017,54.3,69.8,43.5,100.0
1051,2192.010069,185.0,185.257,50.5,69.8,43.5,100.0
1052,2194.080719,185.0,185.40400000000002,48.4,69.8,43.5,100.0
1053,2196.151068,185.0,185.43400000000003,48.5,69.8,43.5,100.0
1054,2198.221253,185.0,185.387,49.2,69.8,43.5,100.0
1055,2200.331527,185.0,185.269,51.5,69.8,43.5,100.0
1056,2202.492437,185.0,185.178,52.6,69.8,43.5,100.0
1057,2204.59242,185.0,185.076,54.6,69.8,43.5,100.0
1058,2206.71334,185.0,185.00799999999998,54.5,69.8,43.5,100.0
1059,2208.7931329999997,185.0,185.08,52.6,69.8,43.5,100.0
1060,2210.884314,185.0,185.144,51.7,69.8,43.5,100.0
1061,2212.964089,185.0,185.171,51.0,69.8,43.5,100.0
1062,2215.054814,185.0,185.15400000000002,51.6,69.8,43.5,100.0
1063,2217.124764,185.0,185.172,50.6,69.8,43.5,100.0
1064,2219.195209,185.0,185.17700000000002,50.9,69.8,43.5,100.0
1065,2221.315478,185.0,185.144,51.3,69.8,43.5,100.0
1066,2223.42652,185.0,185.13099999999997,51.0,69.8,43.5,100.0
1067,2225.497457,185.0,185.097,51.6,69.8,43.5,100.0
1068,2227.5675109999997,185.0,185.05200000000002,52.2,69.8,43.5,100.0
1069,2229.647568,185.0,185.076,51.5,69.8,43.5,100.0
1070,2231.728703,185.0,185.095,51.0,69.8,43.5,100.0
1071,2233.788395,185.0,185.128,50.4,69.8,43.5,100.0
1072,2235.870373,185.0,185.142,50.1,69.8,43.5,100.0
1073,2237.949272,185.0,185.075,51.2,69.8,43.5,100.0
1074,2240.02985,185.0,185.09,50.8,69.8,43.5,100.0
1075,2242.120243,185.0,185.071,51.0,69.8,43.5,100.0
1076,2244.1806899999997,185.0,185.078,50.6,69.8,43.5,100.0
1077,2246.2607359999997,185.0,185.088,50.6,69.8,43.5,100.0
1078,2248.391472,185.0,185.078,50.8,69.8,43.5,100.0
1079,2250.47183,185.0,185.05700000000002,51.0,69.8,43.5,100.0
1080,2252.542,185.0,185.03,51.6,69.8,43.5,100.0
1081,2254.642671,185.0,185.018,51.1,69.8,43.5,100.0
1082,2256.752817,185.0,185.072,50.1,69.8,43.5,100.0
1083,2258.8335260000003,185.0,185.07299999999998,50.2,69.8,43.5,100.0
1084,2260.903875,185.0,185.079,50.2,69.8,43.5,100.0
1085,2262.9738,185.0,185.092,49.6,69.8,43.5,100.0
1086,2265.05498,185.0,185.109,49.5,69.8,43.5,100.0
1087,2267.135609,185.0,185.09400000000002,49.6,69.8,43.5,100.0
1088,2269.2019760000003,185.0,185.058,50.1,69.8,43.5,100.0
1089,2271.285386,190.0,185.02900000000002,100.0,69.8,43.5,100.0
1090,2273.395504,190.0,185.155,100.0,69.8,43.5,100.0
1091,2275.486511,190.0,186.12,100.0,69.8,43.5,100.0
1092,2277.5669980000002,190.0,187.813,81.0,69.8,43.5,100.0
1093,2279.6375,190.0,189.838,47.9,69.8,43.5,100.0
1094,2281.727783,190.0,191.37400000000002,27.2,69.8,43.5,100.0
1095,2283.818056,190.0,192.002,22.0,69.8,43.5,100.0
1096,2285.878616,190.0,191.945,27.1,69.8,43.5,100.0
1097,2287.948694,190.0,191.477,36.1,69.8,43.5,100.0
1098,2290.0299649999997,190.0,190.86599999999999,46.9,69.8,43.5,100.0
1099,2292.099495,190.0,190.28900000000002,56.1,69.8,43.5,100.0
1100,2294.189859,190.0,189.826,62.7,69.8,43.5,100.0
1101,2296.281421,190.0,189.65599999999998,63.9,69.8,43.5,100.0
1102,2298.4212620000003,190.0,189.75400000000002,60.7,69.8,43.5,100.0
1103,2300.491593,190.0,189.993,55.9,69.8,43.5,100.0
1104,2302.571977,190.0,190.25,51.4,69.8,43.5,100.0
1105,2304.662385,190.0,190.43599999999998,49.0,69.8,43.5,100.0
1106,2306.782261,190.0,190.43900000000002,49.3,69.8,43.5,100.0
1107,2308.862778,190.0,190.395,50.4,69.8,43.5,100.0
1108,2310.944003,190.0,190.31,51.5,69.8,43.5,100.0
1109,2313.033851,190.0,190.206,53.2,69.8,43.5,100.0
1110,2315.0944329999998,190.0,190.127,54.2,69.8,43.5,100.0
1111,2317.17512,190.0,190.078,54.7,69.8,43.5,100.0
1112,2319.24445,190.0,190.093,53.6,69.8,43.5,100.0
1113,2321.385072,190.0,190.13299999999998,52.8,69.8,43.5,100.0
1114,2323.475681,190.0,190.16,52.2,69.8,43.5,100.0
1115,2325.556466,190.0,190.18,51.9,69.8,43.5,100.0
1116,2327.6364489999996,190.0,190.188,51.7,69.8,43.5,100.0
1117,2329.707411,190.0,190.169,51.9,69.8,43.5,100.0
1118,2331.787401,190.0,190.14700000000002,51.9,69.8,43.5,100.0
1119,2333.868202,190.0,190.13299999999998,52.3,69.8,43.5,100.0
1120,2335.937661,190.0,190.108,52.4,69.8,43.5,100.0
1121,2337.999496,190.0,190.08599999999998,52.6,69.8,43.5,100.0
1122,2340.109106,190.0,190.10299999999998,51.9,69.8,43.5,100.0
1123,2342.189345,190.0,190.12,51.9,69.8,43.5,100.0
1124,2344.269967,190.0,190.093,51.7,69.8,43.5,100.0
1125,2346.390135,190.0,190.109,51.5,69.8,43.5,100.0
1126,2348.460322,190.0,190.112,51.4,69.8,43.5,100.0
1127,2350.5305719999997,190.0,190.088,51.9,69.8,43.5,100.0
1128,2352.60067,190.0,190.08,51.6,69.8,43.5,100.0
1129,2354.68195,190.0,190.097,51.2,69.8,43.5,100.0
1130,2356.781668,190.0,190.049,52.4,69.8,43.5,100.0
1131,2358.862983,190.0,190.037,52.2,69.8,43.5,100.0
1132,2360.932821,190.0,190.03599999999997,51.9,69.8,43.5,100.0
1133,2362.993291,190.0,190.067,51.0,69.8,43.5,100.0
1134,2365.0741629999998,190.0,190.09900000000002,50.7,69.8,43.5,100.0
1135,2367.154493,190.0,190.088,50.8,69.8,43.5,100.0
1136,2369.23559,190.0,190.082,50.8,69.8,43.5,100.0
1137,2371.3577370000003,190.0,190.078,51.1,69.8,43.5,100.0
1138,2373.465277,190.0,190.05599999999998,51.2,69.8,43.5,100.0
1139,2375.535952,190.0,190.02599999999998,51.7,69.8,43.5,100.0
1140,2377.608691,195.0,190.042,100.0,69.8,43.5,100.0
1141,2379.676363,195.0,190.25,100.0,69.8,43.5,100.0
1142,2381.767092,195.0,191.408,100.0,69.8,43.5,100.0
1143,2383.837577,195.0,193.265,74.3,69.8,43.5,100.0
1144,2385.907575,195.0,195.22,43.5,69.8,43.5,100.0
1145,2387.9884039999997,195.0,196.52599999999998,26.3,69.8,43.5,100.0
1146,2390.093395,195.0,197.00599999999997,23.8,69.8,43.5,100.0
1147,2392.168882,195.0,196.84799999999998,29.7,69.8,43.5,100.0
1148,2394.239361,195.0,196.34400000000002,39.6,69.8,43.5,100.0
1149,2396.370124,195.0,195.68,51.9,69.8,43.5,100.0
1150,2398.470433,195.0,195.101,60.1,69.8,43.5,100.0
1151,2400.540551,195.0,194.757,64.2,69.8,43.5,100.0
1152,2402.6311309999996,195.0,194.66099999999997,64.3,69.8,43.5,100.0
1153,2404.7312100000004,195.0,194.83599999999998,59.8,69.8,43.5,100.0
1154,2406.86137,195.0,195.12,54.9,69.8,43.5,100.0
1155,2408.942003,195.0,195.343,51.4,69.8,43.5,100.0
1156,2411.002838,195.0,195.46900000000002,49.6,69.8,43.5,100.0
1157,2413.082976,195.0,195.486,49.9,69.8,43.5,100.0
1158,2415.152928,195.0,195.40599999999998,51.3,69.8,43.5,100.0
1159,2417.240703,195.0,195.263,53.7,69.8,43.5,100.0
1160,2419.364404,195.0,195.175,54.6,69.8,43.5,100.0
1161,2421.474546,195.0,195.107,55.4,69.8,43.5,100.0
1162,2423.54492,195.0,195.077,55.7,69.8,43.5,100.0
1163,2425.615518,195.0,195.11,54.5,69.8,43.5,100.0
1164,2427.685984,195.0,195.127,53.9,69.8,43.5,100.0
1165,2429.766102,195.0,195.16,53.1,69.8,43.5,100.0
1166,2431.846318,195.0,195.158,53.4,69.8,43.5,100.0
1167,2433.906674,195.0,195.196,52.2,69.8,43.5,100.0
1168,2435.977656,195.0,195.18400000000003,52.6,69.8,43.5,100.0
1169,2438.06793,195.0,195.178,52.4,69.8,43.5,100.0
1170,2440.1601170000004,195.0,195.18,52.4,69.8,43.5,100.0
1171,2442.258574,195.0,195.122,53.1,69.8,43.5,100.0
1172,2444.378819,195.0,195.118,53.2,69.8,43.5,100.0
1173,2446.4997489999996,195.0,195.114,52.8,69.8,43.5,100.0
1174,2448.580077,195.0,195.11900000000003,52.7,69.8,43.5,100.0
1175,2450.6506329999997,195.0,195.071,53.5,69.8,43.5,100.0
1176,2452.731225,195.0,195.08,52.8,69.8,43.5,100.0
1177,2454.810976,195.0,195.09099999999998,52.5,69.8,43.5,100.0
1178,2456.931292,195.0,195.113,52.0,69.8,43.5,100.0
1179,2459.002014,195.0,195.123,51.9,69.8,43.5,100.0
1180,2461.071563,195.0,195.11599999999999,51.9,69.8,43.5,100.0
1181,2463.142727,195.0,195.09599999999998,52.1,69.8,43.5,100.0
1182,2465.202666,195.0,195.075,52.5,69.8,43.5,100.0
1183,2467.303699,195.0,195.074,52.1,69.8,43.5,100.0
1184,2469.41336,195.0,195.092,51.8,69.8,43.5,100.0
1185,2471.4944370000003,195.0,195.071,52.0,69.8,43.5,100.0
1186,2473.574904,195.0,195.075,51.9,69.8,43.5,100.0
1187,2475.644393,195.0,195.055,52.1,69.8,43.5,100.0
1188,2477.715706,195.0,195.083,51.7,69.8,43.5,100.0
1189,2479.805652,195.0,195.053,52.0,69.8,43.5,100.0
1190,2481.886677,195.0,195.06900000000002,51.6,69.8,43.5,100.0
1191,2483.966403,200.0,195.083,100.0,69.8,43.5,100.0
1192,2486.049047,200.0,195.551,100.0,69.8,43.5,100.0
1193,2488.137192,200.0,196.91099999999997,99.6,69.8,43.5,100.0
1194,2490.1979850000002,200.0,198.75900000000001,65.5,69.8,43.5,100.0
1195,2492.30772,200.0,200.68900000000002,38.1,69.8,43.5,100.0
1196,2494.438705,200.0,201.755,25.4,69.8,43.5,100.0
1197,2496.548688,200.0,202.02,25.6,69.8,43.5,100.0
1198,2498.64926,200.0,201.68200000000002,34.2,69.8,43.5,100.0
1199,2500.742826,200.0,201.102,45.1,69.8,43.5,100.0
1200,2502.810008,200.0,200.453,55.6,69.8,43.5,100.0
1201,2504.9204760000002,200.0,199.96900000000002,62.6,69.8,43.5,100.0
1202,2506.991059,200.0,199.71200000000002,65.6,69.8,43.5,100.0
1203,2509.071805,200.0,199.71900000000002,63.6,69.8,43.5,100.0
1204,2511.152157,200.0,199.91,59.6,69.8,43.5,100.0
1205,2513.2218559999997,200.0,200.162,55.1,69.8,43.5,100.0
1206,2515.344577,200.0,200.373,51.9,69.8,43.5,100.0
1207,2517.4532059999997,200.0,200.43,51.4,69.8,43.5,100.0
1208,2519.523607,200.0,200.43099999999998,52.1,69.8,43.5,100.0
1209,2521.604,200.0,200.31900000000002,53.6,69.8,43.5,100.0
1210,2523.673894,200.0,200.24099999999999,54.6,69.8,43.5,100.0
1211,2525.74422,200.0,200.19799999999998,54.9,69.8,43.5,100.0
1212,2527.835066,200.0,200.135,55.9,69.8,43.5,100.0
1213,2529.906954,200.0,200.138,55.2,69.8,43.5,100.0
1214,2531.9853559999997,200.0,200.137,55.2,69.8,43.5,100.0
1215,2534.056576,200.0,200.12900000000002,54.8,69.8,43.5,100.0
1216,2536.142825,200.0,200.14700000000002,54.6,69.8,43.5,100.0
1217,2538.219065,200.0,200.169,53.9,69.8,43.5,100.0
1218,2540.367816,200.0,200.16099999999997,54.1,69.8,43.5,100.0
1219,2542.457973,200.0,200.18900000000002,53.1,69.8,43.5,100.0
1220,2544.5481760000002,200.0,200.171,53.9,69.8,43.5,100.0
1221,2546.6588920000004,200.0,200.136,54.0,69.8,43.5,100.0
1222,2548.7393850000003,200.0,200.136,53.6,69.8,43.5,100.0
1223,2550.80942,200.0,200.127,53.7,69.8,43.5,100.0
1224,2552.890087,200.0,200.137,53.3,69.8,43.5,100.0
1225,2554.9704890000003,200.0,200.115,53.8,69.8,43.5,100.0
1226,2557.0401269999998,200.0,200.072,54.2,69.8,43.5,100.0
1227,2559.100752,200.0,200.072,53.9,69.8,43.5,100.0
1228,2561.170837,200.0,200.075,54.0,69.8,43.5,100.0
1229,2563.262223,200.0,200.09,53.3,69.8,43.5,100.0
1230,2565.3989420000003,200.0,200.09799999999998,53.5,69.8,43.5,100.0
1231,2567.497416,200.0,200.115,52.5,69.8,43.5,100.0
1232,2569.573636,200.0,200.13099999999997,52.5,69.8,43.5,100.0
1233,2571.663773,200.0,200.09099999999998,53.1,69.8,43.5,100.0
1234,2573.724191,200.0,200.09900000000002,52.7,69.8,43.5,100.0
1235,2575.7943600000003,200.0,200.062,53.6,69.8,43.5,100.0
1236,2577.875106,200.0,200.05,53.3,69.8,43.5,100.0
1237,2579.9551260000003,200.0,200.076,52.9,69.8,43.5,100.0
1238,2582.0251670000002,200.0,200.081,52.5,69.8,43.5,100.0
1239,2584.095657,200.0,200.08700000000002,52.6,69.8,43.5,100.0
1240,2586.17629,200.0,200.076,52.4,69.8,43.5,100.0
1241,2588.266848,205.0,200.097,100.0,69.8,43.5,100.0
1242,2590.397715,205.0,200.165,100.0,69.8,43.5,100.0
1243,2592.477899,205.0,200.933,100.0,69.8,43.5,100.0
1244,2594.56819,205.0,202.48,90.5,69.8,43.5,100.0
1245,2596.6976600000003,205.0,204.433,57.5,69.8,43.5,100.0
1246,2598.7780399999997,205.0,206.063,34.3,69.8,43.5,100.0
1247,2600.8587260000004,205.0,206.865,26.0,69.8,43.5,100.0
1248,2602.929248,205.0,206.929,29.2,69.8,43.5,100.0
1249,2605.000387,205.0,206.555,37.6,69.8,43.5,100.0
1250,2607.070198,205.0,205.922,49.3,69.8,43.5,100.0
1251,2609.1308440000003,205.0,205.292,59.2,69.8,43.5,100.0
1252,2611.201425,205.0,204.88299999999998,64.7,69.8,43.5,100.0
1253,2613.311863,205.0,204.69299999999998,66.3,69.8,43.5,100.0
1254,2615.421585,205.0,204.787,63.0,69.8,43.5,100.0
1255,2617.502383,205.0,205.03099999999998,58.3,69.8,43.5,100.0
1256,2619.602978,205.0,205.28099999999998,54.0,69.8,43.5,100.0
1257,2621.672706,205.0,205.451,52.0,69.8,43.5,100.0
1258,2623.753575,205.0,205.46599999999998,52.3,69.8,43.5,100.0
1259,2625.829791,205.0,205.415,53.0,69.8,43.5,100.0
1260,2627.904545,205.0,205.32299999999998,54.8,69.8,43.5,100.0
1261,2629.975137,205.0,205.243,55.5,69.8,43.5,100.0
1262,2632.055189,205.0,205.157,56.8,69.8,43.5,100.0
1263,2634.145724,205.0,205.09400000000002,57.4,69.8,43.5,100.0
1264,2636.2158489999997,205.0,205.11,56.6,69.8,43.5,100.0
1265,2638.3274149999997,205.0,205.157,55.4,69.8,43.5,100.0
1266,2640.455961,205.0,205.19099999999997,54.9,69.8,43.5,100.0
1267,2642.54666,205.0,205.18099999999998,54.8,69.8,43.5,100.0
1268,2644.6273260000003,205.0,205.2,54.3,69.8,43.5,100.0
1269,2646.757427,205.0,205.19299999999998,54.3,69.8,43.5,100.0
1270,2648.828506,205.0,205.15400000000002,54.9,69.8,43.5,100.0
1271,2650.898303,205.0,205.142,54.8,69.8,43.5,100.0
1272,2652.978739,205.0,205.11900000000003,54.9,69.8,43.5,100.0
1273,2655.059452,205.0,205.127,54.9,69.8,43.5,100.0
1274,2657.149572,205.0,205.122,54.6,69.8,43.5,100.0
1275,2659.229971,205.0,205.114,54.9,69.8,43.5,100.0
1276,2661.387781,205.0,205.107,54.6,69.8,43.5,100.0
1277,2663.491336,205.0,205.08,55.0,69.8,43.5,100.0
1278,2665.561014,205.0,205.079,54.8,69.8,43.5,100.0
1279,2667.631757,205.0,205.075,54.5,69.8,43.5,100.0
1280,2669.711827,205.0,205.109,53.7,69.8,43.5,100.0
1281,2671.7825989999997,205.0,205.132,53.5,69.8,43.5,100.0
1282,2673.862951,205.0,205.115,53.6,69.8,43.5,100.0
1283,2675.956007,205.0,205.107,53.5,69.8,43.5,100.0
1284,2678.025345,205.0,205.09799999999998,53.8,69.8,43.5,100.0
1285,2680.113785,205.0,205.07,54.3,69.8,43.5,100.0
1286,2682.194876,205.0,205.06,54.0,69.8,43.5,100.0
1287,2684.2754670000004,205.0,205.048,54.2,69.8,43.5,100.0
1288,2686.405109,205.0,205.06,53.9,69.8,43.5,100.0
1289,2688.50578,205.0,205.075,53.6,69.8,43.5,100.0
1290,2690.5866530000003,205.0,205.088,53.3,69.8,43.5,100.0
1291,2692.656567,205.0,205.06799999999998,53.5,69.8,43.5,100.0
1292,2694.741038,210.0,205.047,100.0,69.8,43.5,100.0
1293,2696.857935,210.0,205.296,100.0,69.8,43.5,100.0
1295,2700.9889350000003,210.0,207.99,82.7,69.8,43.5,100.0
1296,2703.059202,210.0,209.92,50.9,69.8,43.5,100.0
1297,2705.129526,210.0,211.34599999999998,32.2,69.8,43.5,100.0
1298,2707.21972,210.0,211.957,26.6,69.8,43.5,100.0
1299,2709.350367,210.0,211.877,31.8,69.8,43.5,100.0
1300,2711.460834,210.0,211.395,41.6,69.8,43.5,100.0
1301,2713.521547,210.0,210.75900000000001,52.8,69.8,43.5,100.0
1302,2715.590597,210.0,210.169,62.2,69.8,43.5,100.0
1303,2717.681745,210.0,209.78599999999997,67.0,69.8,43.5,100.0
1304,2719.7617,210.0,209.669,67.2,69.8,43.5,100.0
1305,2721.832611,210.0,209.81599999999997,63.5,69.8,43.5,100.0
1306,2723.9030559999997,210.0,210.076,58.4,69.8,43.5,100.0
1307,2725.973414,210.0,210.347,54.2,69.8,43.5,100.0
1308,2728.053637,210.0,210.50900000000001,51.7,69.8,43.5,100.0
1309,2730.124605,210.0,210.533,51.9,69.8,43.5,100.0
1310,2732.2046179999998,210.0,210.44400000000002,53.8,69.8,43.5,100.0
1311,2734.3065920000004,210.0,210.301,56.0,69.8,43.5,100.0
1312,2736.424979,210.0,210.2,57.2,69.8,43.5,100.0
1313,2738.506161,210.0,210.08700000000002,59.0,69.8,43.5,100.0
1314,2740.585945,210.0,210.092,57.9,69.8,43.5,100.0
1315,2742.666375,210.0,210.14,56.9,69.8,43.5,100.0
1316,2744.756409,210.0,210.16299999999998,56.5,69.8,43.5,100.0
1317,2746.866904,210.0,210.19099999999997,55.6,69.8,43.5,100.0
1318,2748.937712,210.0,210.218,55.0,69.8,43.5,100.0
1319,2751.0075699999998,210.0,210.231,54.8,69.8,43.5,100.0
1320,2753.0778179999998,210.0,210.204,55.2,69.8,43.5,100.0
1321,2755.169027,210.0,210.158,55.6,69.8,43.5,100.0
1322,2757.273766,210.0,210.138,55.9,69.8,43.5,100.0
1323,2759.3990710000003,210.128,210.0,55.8,69.8,43.5,100.0
1324,2761.522325,210.0,210.107,55.9,69.8,43.5,100.0
1325,2763.590654,210.0,210.105,55.6,69.8,43.5,100.0
1326,2765.671123,210.0,210.105,55.6,69.8,43.5,100.0
1327,2767.731678,210.0,210.085,55.8,69.8,43.5,100.0
1328,2769.811346,210.0,210.095,55.2,69.8,43.5,100.0
1329,2771.8923219999997,210.0,210.132,54.5,69.8,43.5,100.0
1330,2773.962293,210.0,210.12099999999998,54.7,69.8,43.5,100.0
1331,2776.033068,210.0,210.09900000000002,55.2,69.8,43.5,100.0
1332,2778.12302,210.0,210.09900000000002,54.6,69.8,43.5,100.0
1333,2780.193873,210.0,210.088,54.9,69.8,43.5,100.0
1334,2782.284094,210.0,210.09599999999998,54.6,69.8,43.5,100.0
1335,2784.414787,210.0,210.08900000000003,54.7,69.8,43.5,100.0
1336,2786.5352350000003,210.0,210.07299999999998,55.0,69.8,43.5,100.0
1337,2788.614828,210.0,210.058,55.2,69.8,43.5,100.0
1338,2790.710446,210.0,210.05900000000003,54.9,69.8,43.5,100.0
1339,2792.806438,210.0,210.05900000000003,54.7,69.8,43.5,100.0
1340,2794.89664,210.0,210.078,54.3,69.8,43.5,100.0
1341,2797.016425,210.0,210.09099999999998,53.7,69.8,43.5,100.0
1342,2799.097826,210.0,210.06799999999998,54.7,69.8,43.5,100.0
1343,2801.167472,210.0,210.051,54.5,69.8,43.5,100.0
1344,2803.227695,210.0,210.065,54.1,69.8,43.5,100.0
1345,2805.358565,210.0,210.075,53.9,69.8,43.5,100.0
1346,2807.479603,210.0,210.078,53.9,69.8,43.5,100.0
1347,2809.559552,210.0,210.06799999999998,53.9,69.8,43.5,100.0
1348,2811.6193789999998,215.0,210.088,100.0,69.8,43.5,100.0
1349,2813.7003640000003,215.0,210.597,100.0,69.8,43.5,100.0
1350,2815.780176,215.0,211.926,100.0,69.8,43.5,100.0
1351,2817.840626,215.0,213.77700000000002,69.7,69.8,43.5,100.0
1353,2822.011841,215.0,216.614,29.8,69.8,43.5,100.0
